time,speed,Voltage_V,Current_A,Power_W,wattHour_Wh,loadVoltage_V,current_A,power_W,avgMotorCurrent
00:00:00,0.00,0.00,0.00,0.00,0.00,26.92,0.02,0.52,0.00
00:00:00,0.01,25.60,0.00,0.00,0.00,26.92,0.02,0.58,-15.55
00:00:00,0.01,25.60,0.00,0.00,0.00,26.92,0.03,0.75,0.07
00:00:00,0.00,25.60,0.00,0.00,0.00,26.92,0.04,1.10,0.07
00:00:01,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.78,0.07
00:00:02,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.70,0.07
00:00:03,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.81,0.06
00:00:04,0.00,25.60,0.00,0.00,0.00,26.92,0.02,0.64,0.07
00:00:05,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.87,0.07
00:00:06,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.78,0.07
00:00:07,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.84,0.07
00:00:08,0.00,25.60,0.00,0.00,0.00,26.93,0.02,0.61,0.07
00:00:09,0.00,25.60,0.00,0.00,0.00,26.92,0.02,0.64,0.07
00:00:10,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.75,0.07
00:00:11,0.00,25.60,0.00,0.00,0.00,26.93,0.04,1.11,0.06
00:00:12,0.00,25.60,0.00,0.00,0.00,26.93,0.04,1.04,0.06
00:00:13,0.00,25.60,0.00,0.00,0.00,26.93,0.04,1.01,0.07
00:00:14,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.75,0.07
00:00:15,0.00,25.60,0.00,0.00,0.00,26.93,0.02,0.60,0.07
00:00:15,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.85,0.07
00:00:16,0.00,25.60,0.00,0.00,0.00,26.92,0.03,0.82,0.07
00:00:17,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.78,0.07
00:00:18,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.85,0.07
00:00:19,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.72,0.06
00:00:20,0.00,25.60,0.00,0.00,0.00,26.93,0.02,0.46,0.07
00:00:21,0.00,25.60,0.00,0.00,0.00,26.93,0.04,1.13,0.07
00:00:22,0.00,25.50,0.00,0.00,0.00,26.93,0.02,0.58,0.06
00:00:23,0.00,25.60,0.00,0.00,0.00,26.93,0.04,1.14,0.07
00:00:24,0.00,25.60,0.00,0.00,0.00,26.93,0.05,1.22,0.07
00:00:25,0.00,25.60,0.00,0.00,0.00,26.93,0.05,1.22,0.06
00:00:26,0.00,25.60,0.00,0.00,0.00,26.93,0.04,1.08,0.07
00:00:27,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.84,0.07
00:00:27,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.96,0.09
00:00:00,0.00,25.60,0.00,0.00,0.00,26.93,0.03,1.02,0.09
00:00:00,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.87,0.09
00:00:00,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.78,0.09
00:00:01,0.00,25.60,0.00,0.00,0.00,26.93,0.03,0.79,0.09
00:00:02,0.04,25.90,0.55,14.24,0.00,26.58,1.80,47.85,5.66
00:00:03,1.39,25.30,2.21,55.91,0.02,26.43,2.26,59.59,13.99
00:00:04,2.89,25.50,2.77,70.64,0.03,26.37,2.85,74.81,13.40
00:00:05,4.18,25.40,3.39,86.11,0.06,26.29,3.75,97.98,13.24
00:00:06,5.51,25.30,3.86,97.66,0.08,26.14,3.79,98.85,12.94
00:00:07,6.72,25.30,4.30,108.79,0.11,26.06,4.24,110.38,12.49
00:00:08,7.96,25.30,4.43,112.08,0.14,26.06,4.37,113.72,11.58
00:00:09,9.01,25.50,4.43,112.96,0.17,26.06,4.24,110.41,10.70
00:00:10,9.87,25.40,4.42,112.27,0.20,26.03,4.24,110.47,9.95
00:00:11,10.80,25.40,4.43,112.52,0.23,25.97,4.16,108.12,9.39
00:00:12,11.71,25.50,4.46,113.73,0.26,26.00,4.29,111.54,8.93
00:00:13,12.47,25.40,4.46,113.28,0.30,25.97,4.40,114.35,8.48
00:00:14,13.19,25.60,4.47,114.43,0.33,25.99,4.53,117.90,8.17
00:00:15,13.75,25.50,4.47,113.98,0.36,25.92,4.28,110.98,7.91
00:00:16,14.34,25.50,4.47,113.98,0.39,25.90,4.37,113.17,7.66
00:00:17,14.80,25.60,4.47,114.43,0.42,25.87,4.14,107.24,7.44
00:00:18,15.50,25.50,4.47,113.98,0.45,25.97,4.76,123.66,7.21
00:00:18,15.93,25.40,4.48,113.79,0.48,25.78,3.50,90.29,7.06
00:00:19,16.49,25.50,4.48,114.24,0.51,25.94,4.70,122.09,6.88
00:00:20,16.78,25.50,4.48,114.24,0.54,25.90,4.49,116.36,6.73
00:00:21,17.15,25.50,4.49,114.49,0.57,25.88,4.61,119.32,6.60
00:00:22,17.77,25.50,4.49,114.49,0.61,25.87,4.39,113.66,6.46
00:00:23,18.40,25.50,4.49,114.49,0.64,25.87,4.30,111.16,6.33
00:00:24,18.50,25.60,4.48,114.69,0.67,25.86,4.38,113.17,6.20
00:00:25,19.03,25.60,4.49,114.94,0.70,25.85,4.42,114.23,6.12
00:00:26,19.40,25.50,4.48,114.24,0.73,25.83,4.41,114.01,5.99
00:00:27,19.79,25.60,4.49,114.94,0.76,25.83,4.42,114.15,5.90
00:00:28,20.34,25.50,4.49,114.49,0.79,25.83,4.38,112.55,5.81
00:00:29,20.56,25.60,4.49,114.94,0.82,25.83,4.33,111.92,5.73
00:00:30,20.70,25.60,4.49,114.94,0.86,25.82,4.34,111.92,5.68
00:00:31,21.07,25.60,4.49,114.94,0.89,25.84,4.28,110.63,5.61
00:00:32,21.52,25.60,4.49,114.94,0.92,25.83,4.28,110.53,5.54
00:00:33,21.49,25.50,4.49,114.49,0.95,25.82,4.30,111.11,5.51
00:00:34,21.81,25.60,4.49,114.94,0.98,25.82,4.27,110.24,5.45
00:00:35,22.16,25.60,4.49,114.94,1.01,25.81,4.23,109.05,5.40
00:00:36,22.32,25.60,4.49,114.94,1.04,25.81,4.21,108.72,5.38
00:00:37,22.48,25.60,4.49,114.94,1.07,25.82,4.24,109.42,5.32
00:00:38,22.56,25.60,4.50,115.20,1.11,25.81,4.20,108.34,5.30
00:00:39,23.02,25.50,4.51,115.01,1.14,25.81,4.11,105.91,5.27
00:00:40,23.20,25.50,4.52,115.26,1.17,25.81,4.26,109.88,5.23
00:00:41,23.30,25.60,4.52,115.71,1.20,25.79,4.11,105.97,5.19
00:00:42,23.60,25.60,4.53,115.97,1.23,25.81,4.26,109.97,5.14
00:00:43,23.69,25.60,4.53,115.97,1.26,25.78,4.22,108.66,5.12
00:00:44,23.94,25.50,4.54,115.77,1.29,25.77,4.25,109.39,5.09
00:00:45,24.13,25.50,4.53,115.52,1.33,25.79,4.18,107.89,5.06
00:00:46,24.59,25.60,4.54,116.22,1.36,25.78,4.23,108.92,5.02
00:00:47,24.44,25.60,4.53,115.97,1.39,25.75,4.37,112.41,4.97
00:00:48,24.68,25.60,4.54,116.22,1.42,25.74,4.38,112.67,4.92
00:00:49,25.08,25.60,4.54,116.22,1.45,25.74,4.38,112.56,4.89
00:00:50,25.10,25.60,4.50,115.20,1.48,25.72,4.37,112.49,4.82
00:00:51,25.60,25.60,4.46,114.18,1.52,25.71,4.43,113.85,4.74
00:00:52,25.45,25.60,4.23,108.29,1.55,25.79,4.01,103.38,4.48
00:00:53,25.80,25.60,4.13,105.73,1.57,25.76,4.11,105.97,4.37
00:00:54,25.97,25.60,3.88,99.33,1.60,25.79,4.01,103.42,4.10
00:00:55,26.01,25.60,3.67,93.95,1.63,25.91,3.37,87.33,3.87
00:00:56,26.03,25.60,3.60,92.16,1.65,25.88,3.50,90.52,3.80
00:00:57,26.46,25.60,3.43,87.81,1.68,25.86,3.63,93.89,3.61
00:00:58,26.32,25.60,3.30,84.48,1.70,25.92,3.30,85.46,3.47
00:00:59,26.27,25.60,3.15,80.64,1.72,25.98,2.97,77.13,3.32
00:01:00,26.02,26.00,3.09,80.34,1.74,25.95,3.11,80.58,3.26
00:01:00,17.54,25.60,0.07,1.79,1.74,26.58,0.03,0.95,0.11
00:01:01,10.14,25.60,0.04,1.02,1.74,26.59,0.04,1.05,0.11
00:01:02,3.80,25.60,0.01,0.26,1.74,26.60,0.03,0.75,0.12
00:01:03,0.12,25.60,0.00,0.00,1.74,26.60,0.03,0.87,0.07
00:01:04,0.02,25.60,0.00,0.00,1.74,26.61,0.02,0.53,0.07
00:01:05,0.01,25.60,0.00,0.00,1.74,26.62,0.02,0.61,0.07
00:01:06,0.01,25.60,0.00,0.00,1.74,26.63,0.04,0.99,0.07
00:01:07,0.01,25.60,0.00,0.00,1.74,26.63,0.03,0.95,0.07
00:01:08,0.00,25.60,0.00,0.00,1.74,26.64,0.03,0.90,0.07
00:01:09,0.00,25.60,0.00,0.00,1.74,26.65,0.02,0.64,0.07
00:01:10,0.00,25.60,0.00,0.00,1.74,26.65,0.02,0.64,0.07
00:01:11,0.00,25.60,0.00,0.00,1.74,26.66,0.02,0.60,0.07
00:01:12,0.00,25.60,0.00,0.00,1.74,26.66,0.04,1.01,0.07
00:01:13,0.00,25.60,0.00,0.00,1.74,26.66,0.03,0.70,0.07
00:01:14,0.00,25.60,0.00,0.00,1.74,26.67,0.03,0.76,0.07
00:01:15,21.32,25.50,3.40,86.70,1.76,25.83,4.32,111.57,4.71
00:01:16,21.39,25.60,4.48,114.69,1.79,25.82,4.28,110.60,5.50
00:01:17,21.72,25.60,4.48,114.69,1.82,25.81,4.20,108.41,5.45
00:01:18,22.01,25.60,4.49,114.94,1.85,25.79,4.30,110.93,5.40
00:01:19,22.50,25.60,4.50,115.20,1.88,25.79,4.22,108.80,5.35
00:01:20,22.49,25.50,4.50,114.75,1.91,25.78,4.22,108.70,5.32
00:01:21,22.66,25.60,4.50,115.20,1.94,25.78,4.20,108.34,5.29
00:01:22,22.86,25.60,4.51,115.46,1.97,25.78,4.27,110.02,5.27
00:01:23,23.17,25.50,4.52,115.26,2.01,25.76,4.13,106.29,5.25
00:01:24,23.30,25.60,4.52,115.71,2.04,25.77,4.28,110.15,5.21
00:01:25,23.54,25.60,4.52,115.71,2.07,25.75,4.08,105.06,5.17
00:01:26,23.65,25.60,4.53,115.97,2.10,25.74,4.29,110.43,5.14
00:01:27,23.85,25.60,4.52,115.71,2.13,25.76,4.29,110.44,5.11
00:01:28,24.04,25.60,4.53,115.97,2.16,25.74,4.11,105.74,5.10
00:01:29,24.06,25.60,4.53,115.97,2.20,25.73,4.25,109.28,5.07
00:01:30,24.37,25.60,4.53,115.97,2.23,25.72,4.26,109.56,5.02
00:01:31,24.43,25.60,4.53,115.97,2.26,25.70,4.28,109.94,4.99
00:01:32,24.24,25.60,4.53,115.97,2.29,25.69,4.30,110.37,4.98
00:01:33,24.67,25.60,4.54,116.22,2.32,25.70,4.32,110.89,4.96
00:01:34,24.84,25.60,4.54,116.22,2.35,25.68,4.33,111.27,4.94
00:01:35,24.74,25.50,4.53,115.52,2.39,25.66,4.45,114.12,4.91
00:01:36,25.13,25.60,4.55,116.48,2.42,25.66,4.37,112.03,4.90
00:01:37,25.29,25.60,4.51,115.46,2.45,25.65,4.43,113.59,4.83
00:01:38,25.37,25.60,4.49,114.94,2.48,25.65,4.44,113.72,4.79
00:01:39,25.48,25.60,4.42,113.15,2.51,25.67,4.26,109.22,4.69
00:01:40,25.68,25.60,4.33,110.85,2.54,25.64,4.35,111.54,4.59
00:01:40,25.72,25.60,4.09,104.70,2.57,25.72,3.97,102.08,4.31
00:01:41,25.80,25.60,3.97,101.63,2.60,25.75,3.88,99.93,4.19
00:01:42,25.96,25.60,3.69,94.46,2.62,25.72,3.98,102.46,3.89
00:01:43,25.98,25.60,3.66,93.70,2.65,25.79,3.57,91.95,3.86
00:01:44,25.96,25.60,3.55,90.88,2.68,25.82,3.42,88.39,3.74
00:01:45,26.27,25.60,3.58,91.65,2.70,25.76,3.70,95.37,3.77
00:01:46,26.43,25.60,3.35,85.76,2.72,25.81,3.47,89.51,3.53
00:01:47,26.38,25.70,3.15,80.96,2.75,25.90,3.03,78.34,3.32
00:01:48,17.19,25.60,0.07,1.79,2.75,26.50,0.04,0.96,0.11
00:01:49,9.85,25.60,0.04,1.02,2.75,26.51,0.02,0.56,0.12
00:01:50,3.51,25.60,0.01,0.26,2.75,26.52,0.03,0.89,0.11
00:01:51,0.10,25.60,0.00,0.00,2.75,26.53,0.03,0.92,0.04
00:01:52,0.02,25.60,0.00,0.00,2.75,26.54,0.02,0.58,0.02
00:01:53,0.01,25.60,0.00,0.00,2.75,26.55,0.03,0.89,0.02
00:01:54,0.01,25.60,0.00,0.00,2.75,26.55,0.02,0.63,0.02
00:01:55,0.01,25.60,0.00,0.00,2.75,26.56,0.03,0.82,0.02
00:01:56,0.00,25.50,0.00,0.00,2.75,26.57,0.02,0.53,0.02
00:01:57,0.00,25.60,0.00,0.00,2.75,26.57,0.02,0.53,0.02
00:01:58,0.00,25.60,0.00,0.00,2.75,26.58,0.03,0.84,0.02
00:01:59,0.00,25.60,0.00,0.00,2.75,26.58,0.04,0.96,0.02
00:02:00,0.00,25.60,0.00,0.00,2.75,26.59,0.03,0.90,0.02
00:02:01,0.00,25.60,0.00,0.00,2.75,26.59,0.04,1.07,0.02
00:02:02,0.00,25.60,0.00,0.00,2.75,26.60,0.04,1.05,0.02
00:02:03,0.00,25.60,0.00,0.00,2.75,26.60,0.03,0.69,0.02
00:02:04,0.00,25.50,0.00,0.00,2.75,26.61,0.03,0.93,0.02
00:02:05,0.00,25.60,0.00,0.00,2.75,26.61,0.04,1.02,0.02
00:02:06,21.27,25.50,1.62,41.31,2.75,25.76,4.29,110.60,2.56
00:02:07,21.88,25.60,4.49,114.94,2.80,25.76,4.29,110.58,5.45
00:02:08,22.25,25.60,4.49,114.94,2.83,25.75,4.25,109.27,5.37
00:02:09,22.49,25.60,4.50,115.20,2.86,25.74,4.27,109.88,5.33
00:02:10,22.61,25.50,4.51,115.01,2.89,25.73,4.33,111.28,5.28
00:02:11,22.99,25.60,4.51,115.46,2.92,25.71,4.21,108.20,5.24
00:02:12,23.30,25.60,4.52,115.71,2.96,25.71,4.17,107.09,5.20
00:02:13,23.40,25.60,4.52,115.71,2.99,25.71,4.14,106.41,5.18
00:02:14,23.72,25.60,4.52,115.71,3.02,25.70,4.16,106.92,5.15
00:02:15,23.77,25.60,4.53,115.97,3.05,25.69,4.23,108.61,5.12
00:02:16,23.89,25.60,4.53,115.97,3.08,25.69,4.15,106.49,5.08
00:02:17,23.74,25.60,4.53,115.97,3.11,25.67,4.26,109.28,5.06
00:02:18,24.08,25.60,4.53,115.97,3.15,25.65,4.27,109.62,5.03
00:02:19,24.50,25.60,4.54,116.22,3.18,25.65,4.29,110.02,5.01
00:02:20,24.49,25.60,4.54,116.22,3.21,25.66,4.22,108.34,4.98
00:02:21,24.69,25.60,4.54,116.22,3.24,25.62,4.43,113.36,4.93
00:02:21,24.83,25.60,4.54,116.22,3.27,25.60,4.46,114.23,4.91
00:02:22,24.96,25.60,4.54,116.22,3.30,25.61,4.35,111.43,4.89
00:02:23,25.06,25.60,4.52,115.71,3.33,25.59,4.46,114.17,4.84
00:02:24,25.34,25.60,4.52,115.71,3.37,25.60,4.46,114.07,4.83
00:02:25,25.29,25.60,4.46,114.18,3.40,25.60,4.35,111.40,4.74
00:02:26,25.64,25.60,4.35,111.36,3.43,25.61,4.27,109.31,4.61
00:02:27,25.65,25.60,4.15,106.24,3.46,25.67,4.00,102.58,4.39
00:02:28,25.66,25.60,4.15,106.24,3.49,25.64,4.11,105.33,4.39
00:02:29,25.71,25.60,4.08,104.45,3.52,25.62,4.24,108.63,4.31
00:02:30,25.87,25.60,3.94,100.86,3.54,25.68,3.87,99.35,4.15
00:02:31,25.89,25.60,3.88,99.33,3.57,25.65,4.06,104.02,4.10
00:02:32,25.87,25.60,3.89,99.58,3.60,25.65,3.99,102.37,4.10
00:02:33,25.93,25.60,3.74,95.74,3.62,25.76,3.44,88.58,3.95
00:02:34,26.02,25.60,3.72,95.23,3.65,25.70,3.74,96.15,3.92
00:02:35,26.14,25.60,3.67,93.95,3.68,25.71,3.68,94.48,3.87
00:02:36,26.22,25.60,3.57,91.39,3.70,25.77,3.40,87.51,3.76
00:02:37,26.15,25.60,3.60,92.16,3.73,25.77,3.37,86.94,3.80
00:02:38,26.21,25.60,3.51,89.86,3.75,25.70,3.71,95.23,3.70
00:02:39,21.87,25.60,0.34,8.70,3.76,26.43,0.02,0.60,0.38
00:02:40,13.75,25.60,0.06,1.54,3.76,26.44,0.02,0.64,0.11
00:02:41,6.70,25.60,0.03,0.77,3.76,26.45,0.04,0.98,0.11
00:02:42,1.22,25.60,0.00,0.00,3.76,26.47,0.03,0.92,0.09
00:02:43,0.04,25.60,0.00,0.00,3.76,26.47,0.02,0.52,0.07
00:02:44,0.02,25.60,0.00,0.00,3.76,26.48,0.04,0.99,0.07
00:02:45,0.01,25.60,0.00,0.00,3.76,26.49,0.03,0.95,0.07
00:02:46,0.01,25.60,0.00,0.00,3.76,26.49,0.03,0.96,0.07
00:02:47,0.01,25.60,0.00,0.00,3.76,26.50,0.04,1.02,0.07
00:02:48,0.00,25.60,0.00,0.00,3.76,26.51,0.03,0.93,0.07
00:02:49,0.00,25.60,0.00,0.00,3.76,26.52,0.03,0.95,0.07
00:02:50,0.00,25.60,0.00,0.00,3.76,26.52,0.04,1.07,0.07
00:02:51,0.00,25.60,0.00,0.00,3.76,26.53,0.04,1.04,0.07
00:02:52,0.00,25.60,0.00,0.00,3.76,26.53,0.03,0.93,0.07
00:02:53,22.02,25.60,4.46,114.18,3.78,25.70,4.23,108.75,5.53
00:02:54,22.14,25.60,4.49,114.94,3.81,25.68,4.24,108.78,5.39
00:02:55,22.68,25.60,4.49,114.94,3.84,25.68,4.21,108.03,5.33
00:02:56,22.72,25.60,4.51,115.46,3.87,25.65,4.15,106.51,5.30
00:02:57,22.87,25.50,4.51,115.01,3.90,25.66,4.19,107.44,5.25
00:02:58,23.17,25.60,4.51,115.46,3.94,25.66,4.23,108.38,5.21
00:02:59,23.36,25.60,4.52,115.71,3.97,25.64,4.21,107.82,5.19
00:03:00,23.44,25.60,4.53,115.97,4.00,25.65,4.23,108.46,5.14
00:03:01,23.79,25.60,4.53,115.97,4.03,25.63,4.23,108.32,5.09
00:03:01,24.15,25.60,4.53,115.97,4.06,25.60,4.30,110.12,5.05
